price_reduction_pct,additional_non_diabetes_qaly_multiplier,total_incremental_qaly,modeled_incremental_qaly,incremental_cost,nmb_50000,nmb_150000,cost_effective_at_50000,cost_effective_at_150000
30,1.3,0.1041011437841778,0.045261366862686,6919.910858494462,-1714.8536692855723,8695.260709132208,0,1
30,1.4,0.10862728047044641,0.045261366862686,6919.910858494462,-1488.5468349721423,9374.181212072499,0,1
30,1.5,0.11315341715671501,0.045261366862686,6919.910858494462,-1262.2400006587122,10053.101715012788,0,1
30,1.6,0.1176795538429836,0.045261366862686,6919.910858494462,-1035.9331663452822,10732.02221795308,0,1
30,1.7,0.12220569052925222,0.045261366862686,6919.910858494462,-809.6263320318512,11410.94272089337,0,1
30,1.8,0.12673182721552081,0.045261366862686,6919.910858494462,-583.3194977184221,12089.863223833661,0,1
30,1.9,0.1312579639017894,0.045261366862686,6919.910858494462,-357.01266340499296,12768.783726773949,0,1
30,2.0,0.135784100588058,0.045261366862686,6919.910858494462,-130.705829091562,13447.70422971424,0,1
30,2.1,0.14031023727432662,0.045261366862686,6919.910858494462,95.60100522186895,14126.62473265453,1,1
30,2.2,0.1448363739605952,0.045261366862686,6919.910858494462,321.9078395352981,14805.545235594818,1,1
30,2.3,0.14936251064686382,0.045261366862686,6919.910858494462,548.2146738487281,15484.46573853511,1,1
30,2.4,0.1538886473331324,0.045261366862686,6919.910858494462,774.5215081621573,16163.386241475397,1,1
30,2.5,0.158414784019401,0.045261366862686,6919.910858494462,1000.8283424755882,16842.306744415688,1,1
30,2.6,0.16294092070566962,0.045261366862686,6919.910858494462,1227.1351767890183,17521.227247355982,1,1
30,2.7,0.1674670573919382,0.045261366862686,6919.910858494462,1453.4420111024483,18200.14775029627,1,1
30,2.8,0.17199319407820682,0.045261366862686,6919.910858494462,1679.7488454158793,18879.06825323656,1,1
30,2.9,0.1765193307644754,0.045261366862686,6919.910858494462,1906.0556797293084,19557.98875617685,1,1
30,3.0,0.181045467450744,0.045261366862686,6919.910858494462,2132.3625140427375,20236.90925911714,1,1
30,3.1,0.1855716041370126,0.045261366862686,6919.910858494462,2358.6693483561667,20915.829762057427,1,1
30,3.2,0.1900977408232812,0.045261366862686,6919.910858494462,2584.9761826695976,21594.750264997718,1,1
30,3.3,0.19462387750954982,0.045261366862686,6919.910858494462,2811.2830169830286,22273.67076793801,1,1
30,3.4,0.19915001419581843,0.045261366862686,6919.910858494462,3037.5898512964595,22952.591270878303,1,1
30,3.5,0.20367615088208701,0.045261366862686,6919.910858494462,3263.8966856098887,23631.51177381859,1,1
30,3.6,0.2082022875683556,0.045261366862686,6919.910858494462,3490.203519923318,24310.43227675888,1,1
30,3.7,0.2127284242546242,0.045261366862686,6919.910858494462,3716.5103542367488,24989.35277969917,1,1
30,3.8,0.21725456094089282,0.045261366862686,6919.910858494462,3942.817188550178,25668.27328263946,1,1
30,3.9,0.22178069762716143,0.045261366862686,6919.910858494462,4169.124022863609,26347.19378557975,1,1
30,4.0,0.22630683431343002,0.045261366862686,6919.910858494462,4395.430857177038,27026.11428852004,1,1
35,0.0,0.045261366862686,0.045261366862686,6420.695228621244,-4157.626885486943,368.50980078165685,0,1
35,0.1,0.04978750354895461,0.045261366862686,6420.695228621244,-3931.320051173513,1047.430303721948,0,1
35,0.2,0.054313640235223205,0.045261366862686,6420.695228621244,-3705.0132168600835,1726.3508066622371,0,1
35,0.3,0.0588397769214918,0.045261366862686,6420.695228621244,-3478.7063825466535,2405.2713096025273,0,1
35,0.4,0.06336591360776041,0.045261366862686,6420.695228621244,-3252.3995482332234,3084.1918125428183,0,1
35,0.5,0.067892050294029,0.045261366862686,6420.695228621244,-3026.0927139197934,3763.1123154831075,0,1
35,0.6,0.0724181869802976,0.045261366862686,6420.695228621244,-2799.7858796063633,4442.032818423397,0,1
35,0.7,0.0769443236665662,0.045261366862686,6420.695228621244,-2573.4790452929337,5120.953321363686,0,1
35,0.8,0.08147046035283481,0.045261366862686,6420.695228621244,-2347.1722109795032,5799.873824303979,0,1
35,0.9,0.08599659703910341,0.045261366862686,6420.695228621244,-2120.8653766660727,6478.794327244268,0,1
35,1.0,0.090522733725372,0.045261366862686,6420.695228621244,-1894.5585423526436,7157.714830184557,0,1
35,1.1,0.0950488704116406,0.045261366862686,6420.695228621244,-1668.2517080392136,7836.6353331248465,0,1
35,1.2,0.09957500709790922,0.045261366862686,6420.695228621244,-1441.9448737257826,8515.55583606514,0,1
35,1.3,0.1041011437841778,0.045261366862686,6420.695228621244,-1215.6380394123535,9194.476339005427,0,1
35,1.4,0.10862728047044641,0.045261366862686,6420.695228621244,-989.3312050989234,9873.396841945718,0,1
35,1.5,0.11315341715671501,0.045261366862686,6420.695228621244,-763.0243707854934,10552.317344886007,0,1
35,1.6,0.1176795538429836,0.045261366862686,6420.695228621244,-536.7175364720633,11231.237847826298,0,1
35,1.7,0.12220569052925222,0.045261366862686,6420.695228621244,-310.4107021586324,11910.15835076659,0,1
35,1.8,0.12673182721552081,0.045261366862686,6420.695228621244,-84.10386784520324,12589.07885370688,0,1
35,1.9,0.1312579639017894,0.045261366862686,6420.695228621244,142.2029664682259,13267.999356647168,1,1
35,2.0,0.135784100588058,0.045261366862686,6420.695228621244,368.50980078165685,13946.919859587459,1,1
35,2.1,0.14031023727432662,0.045261366862686,6420.695228621244,594.8166350950878,14625.84036252775,1,1
35,2.2,0.1448363739605952,0.045261366862686,6420.695228621244,821.1234694085169,15304.760865468037,1,1
35,2.3,0.14936251064686382,0.045261366862686,6420.695228621244,1047.430303721947,15983.681368408328,1,1
35,2.4,0.1538886473331324,0.045261366862686,6420.695228621244,1273.7371380353761,16662.601871348616,1,1
35,2.5,0.158414784019401,0.045261366862686,6420.695228621244,1500.043972348807,17341.522374288907,1,1
35,2.6,0.16294092070566962,0.045261366862686,6420.695228621244,1726.3508066622371,18020.4428772292,1,1
35,2.7,0.1674670573919382,0.045261366862686,6420.695228621244,1952.6576409756672,18699.36338016949,1,1
35,2.8,0.17199319407820682,0.045261366862686,6420.695228621244,2178.964475289098,19378.28388310978,1,1
35,2.9,0.1765193307644754,0.045261366862686,6420.695228621244,2405.2713096025273,20057.204386050067,1,1
35,3.0,0.181045467450744,0.045261366862686,6420.695228621244,2631.5781439159564,20736.124888990358,1,1
35,3.1,0.1855716041370126,0.045261366862686,6420.695228621244,2857.8849782293855,21415.045391930646,1,1
35,3.2,0.1900977408232812,0.045261366862686,6420.695228621244,3084.1918125428165,22093.965894870937,1,1
35,3.3,0.19462387750954982,0.045261366862686,6420.695228621244,3310.4986468562474,22772.886397811228,1,1
35,3.4,0.19915001419581843,0.045261366862686,6420.695228621244,3536.8054811696784,23451.806900751522,1,1
35,3.5,0.20367615088208701,0.045261366862686,6420.695228621244,3763.1123154831075,24130.72740369181,1,1
35,3.6,0.2082022875683556,0.045261366862686,6420.695228621244,3989.4191497965367,24809.647906632097,1,1
35,3.7,0.2127284242546242,0.045261366862686,6420.695228621244,4215.725984109968,25488.56840957239,1,1
35,3.8,0.21725456094089282,0.045261366862686,6420.695228621244,4442.032818423397,26167.48891251268,1,1
35,3.9,0.22178069762716143,0.045261366862686,6420.695228621244,4668.339652736828,26846.40941545297,1,1
35,4.0,0.22630683431343002,0.045261366862686,6420.695228621244,4894.646487050257,27525.329918393258,1,1
40,0.0,0.045261366862686,0.045261366862686,5921.479598748025,-3658.4112556137247,867.7254306548757,0,1
40,0.1,0.04978750354895461,0.045261366862686,5921.479598748025,-3432.1044213002942,1546.6459335951668,0,1
40,0.2,0.054313640235223205,0.045261366862686,5921.479598748025,-3205.7975869868646,2225.566436535456,0,1
40,0.3,0.0588397769214918,0.045261366862686,5921.479598748025,-2979.4907526734346,2904.486939475746,0,1
40,0.4,0.06336591360776041,0.045261366862686,5921.479598748025,-2753.1839183600046,3583.407442416037,0,1
40,0.5,0.067892050294029,0.045261366862686,5921.479598748025,-2526.8770840465745,4262.327945356326,0,1
40,0.6,0.0724181869802976,0.045261366862686,5921.479598748025,-2300.5702497331445,4941.248448296616,0,1
40,0.7,0.0769443236665662,0.045261366862686,5921.479598748025,-2074.263415419715,5620.168951236905,0,1
40,0.8,0.08147046035283481,0.045261366862686,5921.479598748025,-1847.9565811062844,6299.089454177198,0,1
40,0.9,0.08599659703910341,0.045261366862686,5921.479598748025,-1621.6497467928539,6978.009957117487,0,1
40,1.0,0.090522733725372,0.045261366862686,5921.479598748025,-1395.3429124794247,7656.930460057776,0,1
40,1.1,0.0950488704116406,0.045261366862686,5921.479598748025,-1169.0360781659947,8335.850962998065,0,1
40,1.2,0.09957500709790922,0.045261366862686,5921.479598748025,-942.7292438525637,9014.771465938358,0,1
40,1.3,0.1041011437841778,0.045261366862686,5921.479598748025,-716.4224095391346,9693.691968878646,0,1
40,1.4,0.10862728047044641,0.045261366862686,5921.479598748025,-490.11557522570456,10372.612471818937,0,1
40,1.5,0.11315341715671501,0.045261366862686,5921.479598748025,-263.8087409122745,11051.532974759226,0,1
40,1.6,0.1176795538429836,0.045261366862686,5921.479598748025,-37.50190659884447,11730.453477699517,0,1
40,1.7,0.12220569052925222,0.045261366862686,5921.479598748025,188.80492771458648,12409.373980639808,1,1
40,1.8,0.12673182721552081,0.045261366862686,5921.479598748025,415.1117620280156,13088.294483580099,1,1
40,1.9,0.1312579639017894,0.045261366862686,5921.479598748025,641.4185963414448,13767.214986520386,1,1
40,2.0,0.135784100588058,0.045261366862686,5921.479598748025,867.7254306548757,14446.135489460677,1,1
40,2.1,0.14031023727432662,0.045261366862686,5921.479598748025,1094.0322649683067,15125.055992400969,1,1
40,2.2,0.1448363739605952,0.045261366862686,5921.479598748025,1320.3390992817358,15803.976495341256,1,1
40,2.3,0.14936251064686382,0.045261366862686,5921.479598748025,1546.6459335951658,16482.896998281547,1,1
40,2.4,0.1538886473331324,0.045261366862686,5921.479598748025,1772.952767908595,17161.817501221834,1,1
40,2.5,0.158414784019401,0.045261366862686,5921.479598748025,1999.259602222026,17840.738004162125,1,1
40,2.6,0.16294092070566962,0.045261366862686,5921.479598748025,2225.566436535456,18519.65850710242,1,1
40,2.7,0.1674670573919382,0.045261366862686,5921.479598748025,2451.873270848886,19198.579010042708,1,1
40,2.8,0.17199319407820682,0.045261366862686,5921.479598748025,2678.180105162317,19877.499512983,1,1
40,2.9,0.1765193307644754,0.045261366862686,5921.479598748025,2904.486939475746,20556.420015923286,1,1
40,3.0,0.181045467450744,0.045261366862686,5921.479598748025,3130.7937737891752,21235.340518863577,1,1
40,3.1,0.1855716041370126,0.045261366862686,5921.479598748025,3357.1006081026044,21914.261021803864,1,1
40,3.2,0.1900977408232812,0.045261366862686,5921.479598748025,3583.4074424160353,22593.181524744155,1,1
40,3.3,0.19462387750954982,0.045261366862686,5921.479598748025,3809.7142767294663,23272.102027684447,1,1
40,3.4,0.19915001419581843,0.045261366862686,5921.479598748025,4036.0211110428972,23951.02253062474,1,1
40,3.5,0.20367615088208701,0.045261366862686,5921.479598748025,4262.327945356326,24629.94303356503,1,1
40,3.6,0.2082022875683556,0.045261366862686,5921.479598748025,4488.6347796697555,25308.863536505316,1,1
40,3.7,0.2127284242546242,0.045261366862686,5921.479598748025,4714.9416139831865,25987.784039445607,1,1
40,3.8,0.21725456094089282,0.045261366862686,5921.479598748025,4941.248448296616,26666.704542385898,1,1
40,3.9,0.22178069762716143,0.045261366862686,5921.479598748025,5167.555282610047,27345.62504532619,1,1
40,4.0,0.22630683431343002,0.045261366862686,5921.479598748025,5393.862116923476,28024.545548266477,1,1
45,0.0,0.045261366862686,0.045261366862686,5422.263968874806,-3159.195625740506,1366.9410605280946,0,1
45,0.1,0.04978750354895461,0.045261366862686,5422.263968874806,-2932.8887914270754,2045.8615634683856,0,1
45,0.2,0.054313640235223205,0.045261366862686,5422.263968874806,-2706.581957113646,2724.782066408675,0,1
45,0.3,0.0588397769214918,0.045261366862686,5422.263968874806,-2480.2751228002157,3403.702569348965,0,1
45,0.4,0.06336591360776041,0.045261366862686,5422.263968874806,-2253.9682884867857,4082.623072289256,0,1
45,0.5,0.067892050294029,0.045261366862686,5422.263968874806,-2027.6614541733557,4761.543575229545,0,1
45,0.6,0.0724181869802976,0.045261366862686,5422.263968874806,-1801.3546198599256,5440.4640781698345,0,1
45,0.7,0.0769443236665662,0.045261366862686,5422.263968874806,-1575.047785546496,6119.384581110124,0,1
45,0.8,0.08147046035283481,0.045261366862686,5422.263968874806,-1348.7409512330655,6798.305084050417,0,1
45,0.9,0.08599659703910341,0.045261366862686,5422.263968874806,-1122.434116919635,7477.225586990706,0,1
45,1.0,0.090522733725372,0.045261366862686,5422.263968874806,-896.1272826062059,8156.146089930995,0,1
45,1.1,0.0950488704116406,0.045261366862686,5422.263968874806,-669.8204482927758,8835.066592871284,0,1
45,1.2,0.09957500709790922,0.045261366862686,5422.263968874806,-443.5136139793449,9513.987095811577,0,1
45,1.3,0.1041011437841778,0.045261366862686,5422.263968874806,-217.20677966591575,10192.907598751864,0,1
45,1.4,0.10862728047044641,0.045261366862686,5422.263968874806,9.100054647514298,10871.828101692156,1,1
45,1.5,0.11315341715671501,0.045261366862686,5422.263968874806,235.40688896094434,11550.748604632445,1,1
45,1.6,0.1176795538429836,0.045261366862686,5422.263968874806,461.7137232743744,12229.669107572736,1,1
45,1.7,0.12220569052925222,0.045261366862686,5422.263968874806,688.0205575878053,12908.589610513027,1,1
45,1.8,0.12673182721552081,0.045261366862686,5422.263968874806,914.3273919012345,13587.510113453318,1,1
45,1.9,0.1312579639017894,0.045261366862686,5422.263968874806,1140.6342262146636,14266.430616393605,1,1
45,2.0,0.135784100588058,0.045261366862686,5422.263968874806,1366.9410605280946,14945.351119333896,1,1
45,2.1,0.14031023727432662,0.045261366862686,5422.263968874806,1593.2478948415255,15624.271622274187,1,1
45,2.2,0.1448363739605952,0.045261366862686,5422.263968874806,1819.5547291549547,16303.192125214475,1,1
45,2.3,0.14936251064686382,0.045261366862686,5422.263968874806,2045.8615634683847,16982.112628154766,1,1
45,2.4,0.1538886473331324,0.045261366862686,5422.263968874806,2272.168397781814,17661.033131095053,1,1
45,2.5,0.158414784019401,0.045261366862686,5422.263968874806,2498.475232095245,18339.953634035344,1,1
45,2.6,0.16294092070566962,0.045261366862686,5422.263968874806,2724.782066408675,19018.87413697564,1,1
45,2.7,0.1674670573919382,0.045261366862686,5422.263968874806,2951.088900722105,19697.794639915926,1,1
45,2.8,0.17199319407820682,0.045261366862686,5422.263968874806,3177.395735035536,20376.715142856217,1,1
45,2.9,0.1765193307644754,0.045261366862686,5422.263968874806,3403.702569348965,21055.635645796505,1,1
45,3.0,0.181045467450744,0.045261366862686,5422.263968874806,3630.009403662394,21734.556148736796,1,1
45,3.1,0.1855716041370126,0.045261366862686,5422.263968874806,3856.3162379758232,22413.476651677083,1,1
45,3.2,0.1900977408232812,0.045261366862686,5422.263968874806,4082.623072289254,23092.397154617374,1,1
45,3.3,0.19462387750954982,0.045261366862686,5422.263968874806,4308.929906602685,23771.317657557665,1,1
45,3.4,0.19915001419581843,0.045261366862686,5422.263968874806,4535.236740916116,24450.23816049796,1,1
45,3.5,0.20367615088208701,0.045261366862686,5422.263968874806,4761.543575229545,25129.158663438247,1,1
45,3.6,0.2082022875683556,0.045261366862686,5422.263968874806,4987.850409542974,25808.079166378535,1,1
45,3.7,0.2127284242546242,0.045261366862686,5422.263968874806,5214.157243856405,26486.999669318826,1,1
45,3.8,0.21725456094089282,0.045261366862686,5422.263968874806,5440.4640781698345,27165.920172259117,1,1
45,3.9,0.22178069762716143,0.045261366862686,5422.263968874806,5666.770912483265,27844.840675199408,1,1
45,4.0,0.22630683431343002,0.045261366862686,5422.263968874806,5893.077746796695,28523.761178139695,1,1
50,0.0,0.045261366862686,0.045261366862686,4923.048339001587,-2659.979995867287,1866.1566904013134,0,1
50,0.1,0.04978750354895461,0.045261366862686,4923.048339001587,-2433.6731615538565,2545.0771933416045,0,1
50,0.2,0.054313640235223205,0.045261366862686,4923.048339001587,-2207.366327240427,3223.9976962818937,0,1
50,0.3,0.0588397769214918,0.045261366862686,4923.048339001587,-1981.0594929269969,3902.918199222184,0,1
50,0.4,0.06336591360776041,0.045261366862686,4923.048339001587,-1754.7526586135668,4581.838702162475,0,1
50,0.5,0.067892050294029,0.045261366862686,4923.048339001587,-1528.4458243001368,5260.759205102764,0,1
50,0.6,0.0724181869802976,0.045261366862686,4923.048339001587,-1302.1389899867067,5939.679708043053,0,1
50,0.7,0.0769443236665662,0.045261366862686,4923.048339001587,-1075.8321556732772,6618.600210983343,0,1
50,0.8,0.08147046035283481,0.045261366862686,4923.048339001587,-849.5253213598467,7297.520713923635,0,1
50,0.9,0.08599659703910341,0.045261366862686,4923.048339001587,-623.2184870464162,7976.441216863925,0,1
50,1.0,0.090522733725372,0.045261366862686,4923.048339001587,-396.911652732987,8655.361719804214,0,1
50,1.1,0.0950488704116406,0.045261366862686,4923.048339001587,-170.60481841955698,9334.282222744503,0,1
50,1.2,0.09957500709790922,0.045261366862686,4923.048339001587,55.70201589387398,10013.202725684796,1,1
50,1.3,0.1041011437841778,0.045261366862686,4923.048339001587,282.0088502073031,10692.123228625083,1,1
50,1.4,0.10862728047044641,0.045261366862686,4923.048339001587,508.31568452073316,11371.043731565374,1,1
50,1.5,0.11315341715671501,0.045261366862686,4923.048339001587,734.6225188341632,12049.964234505664,1,1
50,1.6,0.1176795538429836,0.045261366862686,4923.048339001587,960.9293531475932,12728.884737445955,1,1
50,1.7,0.12220569052925222,0.045261366862686,4923.048339001587,1187.2361874610242,13407.805240386246,1,1
50,1.8,0.12673182721552081,0.045261366862686,4923.048339001587,1413.5430217744533,14086.725743326537,1,1
50,1.9,0.1312579639017894,0.045261366862686,4923.048339001587,1639.8498560878825,14765.646246266824,1,1
50,2.0,0.135784100588058,0.045261366862686,4923.048339001587,1866.1566904013134,15444.566749207115,1,1
50,2.1,0.14031023727432662,0.045261366862686,4923.048339001587,2092.4635247147444,16123.487252147406,1,1
50,2.2,0.1448363739605952,0.045261366862686,4923.048339001587,2318.7703590281735,16802.407755087694,1,1
50,2.3,0.14936251064686382,0.045261366862686,4923.048339001587,2545.0771933416036,17481.328258027985,1,1
50,2.4,0.1538886473331324,0.045261366862686,4923.048339001587,2771.3840276550327,18160.248760968272,1,1
50,2.5,0.158414784019401,0.045261366862686,4923.048339001587,2997.6908619684637,18839.169263908563,1,1
50,2.6,0.16294092070566962,0.045261366862686,4923.048339001587,3223.9976962818937,19518.089766848858,1,1
50,2.7,0.1674670573919382,0.045261366862686,4923.048339001587,3450.3045305953237,20197.010269789145,1,1
50,2.8,0.17199319407820682,0.045261366862686,4923.048339001587,3676.6113649087547,20875.930772729436,1,1
50,2.9,0.1765193307644754,0.045261366862686,4923.048339001587,3902.918199222184,21554.851275669724,1,1
50,3.0,0.181045467450744,0.045261366862686,4923.048339001587,4129.225033535613,22233.771778610015,1,1
50,3.1,0.1855716041370126,0.045261366862686,4923.048339001587,4355.531867849042,22912.692281550302,1,1
50,3.2,0.1900977408232812,0.045261366862686,4923.048339001587,4581.838702162473,23591.612784490593,1,1
50,3.3,0.19462387750954982,0.045261366862686,4923.048339001587,4808.145536475904,24270.533287430884,1,1
50,3.4,0.19915001419581843,0.045261366862686,4923.048339001587,5034.452370789335,24949.45379037118,1,1
50,3.5,0.20367615088208701,0.045261366862686,4923.048339001587,5260.759205102764,25628.374293311466,1,1
50,3.6,0.2082022875683556,0.045261366862686,4923.048339001587,5487.066039416193,26307.294796251754,1,1
50,3.7,0.2127284242546242,0.045261366862686,4923.048339001587,5713.372873729624,26986.215299192045,1,1
50,3.8,0.21725456094089282,0.045261366862686,4923.048339001587,5939.679708043053,27665.135802132336,1,1
50,3.9,0.22178069762716143,0.045261366862686,4923.048339001587,6165.986542356484,28344.056305072627,1,1
50,4.0,0.22630683431343002,0.045261366862686,4923.048339001587,6392.293376669913,29022.976808012914,1,1
55,0.0,0.045261366862686,0.045261366862686,4423.832709128372,-2160.764365994072,2365.3723202745286,0,1
55,0.1,0.04978750354895461,0.045261366862686,4423.832709128372,-1934.4575316806413,3044.2928232148197,0,1
55,0.2,0.054313640235223205,0.045261366862686,4423.832709128372,-1708.1506973672117,3723.213326155109,0,1
55,0.3,0.0588397769214918,0.045261366862686,4423.832709128372,-1481.8438630537817,4402.133829095399,0,1
55,0.4,0.06336591360776041,0.045261366862686,4423.832709128372,-1255.5370287403516,5081.05433203569,0,1
55,0.5,0.067892050294029,0.045261366862686,4423.832709128372,-1029.2301944269216,5759.974834975979,0,1
55,0.6,0.0724181869802976,0.045261366862686,4423.832709128372,-802.9233601134915,6438.8953379162685,0,1
55,0.7,0.0769443236665662,0.045261366862686,4423.832709128372,-576.6165258000619,7117.815840856558,0,1
55,0.8,0.08147046035283481,0.045261366862686,4423.832709128372,-350.30969148663144,7796.736343796851,0,1
55,0.9,0.08599659703910341,0.045261366862686,4423.832709128372,-124.00285717320094,8475.65684673714,0,1
55,1.0,0.090522733725372,0.045261366862686,4423.832709128372,102.3039771402282,9154.577349677429,1,1
55,1.1,0.0950488704116406,0.045261366862686,4423.832709128372,328.61081145365824,9833.497852617718,1,1
55,1.2,0.09957500709790922,0.045261366862686,4423.832709128372,554.9176457670892,10512.418355558011,1,1
55,1.3,0.1041011437841778,0.045261366862686,4423.832709128372,781.2244800805183,11191.338858498299,1,1
55,1.4,0.10862728047044641,0.045261366862686,4423.832709128372,1007.5313143939484,11870.25936143859,1,1
55,1.5,0.11315341715671501,0.045261366862686,4423.832709128372,1233.8381487073784,12549.179864378879,1,1
55,1.6,0.1176795538429836,0.045261366862686,4423.832709128372,1460.1449830208085,13228.10036731917,1,1
55,1.7,0.12220569052925222,0.045261366862686,4423.832709128372,1686.4518173342394,13907.020870259461,1,1
55,1.8,0.12673182721552081,0.045261366862686,4423.832709128372,1912.7586516476686,14585.941373199752,1,1
55,1.9,0.1312579639017894,0.045261366862686,4423.832709128372,2139.0654859610977,15264.86187614004,1,1
55,2.0,0.135784100588058,0.045261366862686,4423.832709128372,2365.3723202745286,15943.78237908033,1,1
55,2.1,0.14031023727432662,0.045261366862686,4423.832709128372,2591.6791545879596,16622.70288202062,1,1
55,2.2,0.1448363739605952,0.045261366862686,4423.832709128372,2817.9859889013887,17301.62338496091,1,1
55,2.3,0.14936251064686382,0.045261366862686,4423.832709128372,3044.292823214819,17980.5438879012,1,1
55,2.4,0.1538886473331324,0.045261366862686,4423.832709128372,3270.599657528248,18659.464390841487,1,1
55,2.5,0.158414784019401,0.045261366862686,4423.832709128372,3496.906491841679,19338.38489378178,1,1
55,2.6,0.16294092070566962,0.045261366862686,4423.832709128372,3723.213326155109,20017.305396722073,1,1
55,2.7,0.1674670573919382,0.045261366862686,4423.832709128372,3949.520160468539,20696.22589966236,1,1
55,2.8,0.17199319407820682,0.045261366862686,4423.832709128372,4175.82699478197,21375.14640260265,1,1
55,2.9,0.1765193307644754,0.045261366862686,4423.832709128372,4402.133829095399,22054.06690554294,1,1
55,3.0,0.181045467450744,0.045261366862686,4423.832709128372,4628.440663408828,22732.98740848323,1,1
55,3.1,0.1855716041370126,0.045261366862686,4423.832709128372,4854.747497722257,23411.907911423517,1,1
55,3.2,0.1900977408232812,0.045261366862686,4423.832709128372,5081.054332035688,24090.82841436381,1,1
55,3.3,0.19462387750954982,0.045261366862686,4423.832709128372,5307.361166349119,24769.7489173041,1,1
55,3.4,0.19915001419581843,0.045261366862686,4423.832709128372,5533.66800066255,25448.669420244394,1,1
55,3.5,0.20367615088208701,0.045261366862686,4423.832709128372,5759.974834975979,26127.58992318468,1,1
55,3.6,0.2082022875683556,0.045261366862686,4423.832709128372,5986.2816692894085,26806.51042612497,1,1
55,3.7,0.2127284242546242,0.045261366862686,4423.832709128372,6212.588503602839,27485.43092906526,1,1
55,3.8,0.21725456094089282,0.045261366862686,4423.832709128372,6438.8953379162685,28164.35143200555,1,1
55,3.9,0.22178069762716143,0.045261366862686,4423.832709128372,6665.2021722296995,28843.271934945842,1,1
55,4.0,0.22630683431343002,0.045261366862686,4423.832709128372,6891.509006543129,29522.19243788613,1,1
60,0.0,0.045261366862686,0.045261366862686,3924.6170792551493,-1661.5487361208493,2864.587950147751,0,1
60,0.1,0.04978750354895461,0.045261366862686,3924.6170792551493,-1435.2419018074188,3543.508453088042,0,1
60,0.2,0.054313640235223205,0.045261366862686,3924.6170792551493,-1208.9350674939892,4222.428956028331,0,1
60,0.3,0.0588397769214918,0.045261366862686,3924.6170792551493,-982.6282331805592,4901.349458968622,0,1
60,0.4,0.06336591360776041,0.045261366862686,3924.6170792551493,-756.3213988671291,5580.269961908913,0,1
60,0.5,0.067892050294029,0.045261366862686,3924.6170792551493,-530.0145645536991,6259.190464849202,0,1
60,0.6,0.0724181869802976,0.045261366862686,3924.6170792551493,-303.70773024026903,6938.110967789491,0,1
60,0.7,0.0769443236665662,0.045261366862686,3924.6170792551493,-77.40089592683944,7617.03147072978,0,1
60,0.8,0.08147046035283481,0.045261366862686,3924.6170792551493,148.90593838659106,8295.951973670073,1,1
60,0.9,0.08599659703910341,0.045261366862686,3924.6170792551493,375.21277270002156,8974.872476610362,1,1
60,1.0,0.090522733725372,0.045261366862686,3924.6170792551493,601.5196070134507,9653.792979550652,1,1
60,1.1,0.0950488704116406,0.045261366862686,3924.6170792551493,827.8264413268807,10332.71348249094,1,1
60,1.2,0.09957500709790922,0.045261366862686,3924.6170792551493,1054.1332756403117,11011.633985431234,1,1
60,1.3,0.1041011437841778,0.045261366862686,3924.6170792551493,1280.4401099537408,11690.554488371521,1,1
60,1.4,0.10862728047044641,0.045261366862686,3924.6170792551493,1506.7469442671709,12369.474991311812,1,1
60,1.5,0.11315341715671501,0.045261366862686,3924.6170792551493,1733.053778580601,13048.395494252101,1,1
60,1.6,0.1176795538429836,0.045261366862686,3924.6170792551493,1959.360612894031,13727.315997192392,1,1
60,1.7,0.12220569052925222,0.045261366862686,3924.6170792551493,2185.667447207462,14406.236500132683,1,1
60,1.8,0.12673182721552081,0.045261366862686,3924.6170792551493,2411.974281520891,15085.157003072974,1,1
60,1.9,0.1312579639017894,0.045261366862686,3924.6170792551493,2638.28111583432,15764.077506013262,1,1
60,2.0,0.135784100588058,0.045261366862686,3924.6170792551493,2864.587950147751,16442.998008953553,1,1
60,2.1,0.14031023727432662,0.045261366862686,3924.6170792551493,3090.894784461182,17121.918511893844,1,1
60,2.2,0.1448363739605952,0.045261366862686,3924.6170792551493,3317.2016187746112,17800.83901483413,1,1
60,2.3,0.14936251064686382,0.045261366862686,3924.6170792551493,3543.5084530880413,18479.759517774422,1,1
60,2.4,0.1538886473331324,0.045261366862686,3924.6170792551493,3769.8152874014704,19158.68002071471,1,1
60,2.5,0.158414784019401,0.045261366862686,3924.6170792551493,3996.1221217149014,19837.600523655,1,1
60,2.6,0.16294092070566962,0.045261366862686,3924.6170792551493,4222.428956028331,20516.521026595296,1,1
60,2.7,0.1674670573919382,0.045261366862686,3924.6170792551493,4448.7357903417615,21195.441529535583,1,1
60,2.8,0.17199319407820682,0.045261366862686,3924.6170792551493,4675.042624655192,21874.362032475874,1,1
60,2.9,0.1765193307644754,0.045261366862686,3924.6170792551493,4901.349458968622,22553.28253541616,1,1
60,3.0,0.181045467450744,0.045261366862686,3924.6170792551493,5127.656293282051,23232.203038356452,1,1
60,3.1,0.1855716041370126,0.045261366862686,3924.6170792551493,5353.96312759548,23911.12354129674,1,1
60,3.2,0.1900977408232812,0.045261366862686,3924.6170792551493,5580.269961908911,24590.04404423703,1,1
60,3.3,0.19462387750954982,0.045261366862686,3924.6170792551493,5806.576796222342,25268.964547177322,1,1
60,3.4,0.19915001419581843,0.045261366862686,3924.6170792551493,6032.883630535773,25947.885050117617,1,1
