draw,incremental_qaly,incremental_cost,nmb_50000,nmb_150000
369,0.03920438403685367,9760.843088612457,-7800.623886769774,-3880.1854830844068
370,0.03547176141170638,8442.100702550928,-6668.512631965608,-3121.336490794971
371,0.03766039039239644,9750.188626292635,-7867.169106672813,-4101.130067433169
372,0.03469585267479047,9615.226445635166,-7880.433811895642,-4410.848544416595
373,0.041342967901972116,7509.375558867883,-5442.2271637692775,-1307.930373572066
374,0.03894061586720454,11262.458411062566,-9315.427617702338,-5421.366030981884
375,0.02245369492616689,10000.246699204825,-8877.56195289648,-6632.192460279792
376,0.05074233890669788,11909.782675965966,-9372.665730631072,-4298.431839961283
377,0.08367420822525418,7028.893234829491,-2845.1828235667826,5522.237998958635
378,0.09025903909218513,10143.478011863906,-5630.5260572546495,3395.3778519638636
379,0.0430613502931152,11560.134431441787,-9407.066916786029,-5100.931887474508
380,0.035635387180160905,11601.302871398984,-9819.533512390939,-6255.994794374848
381,0.02152340080154147,8365.378364827582,-7289.208324750509,-5136.868244596361
382,0.0644941035573332,9383.674490030386,-6158.969312163726,290.4410435695954
383,0.04562202711236196,9560.699410163174,-7279.598054545075,-2717.395343308879
384,0.06541569916376133,9281.817968709085,-6011.033010521019,530.536905855115
385,0.058166317954380986,10246.860278480308,-7338.544380761259,-1521.9125853231599
386,0.04458849956799327,9246.09889776201,-7016.673919362347,-2557.8239625630213
387,0.039450395504722735,10778.283654639577,-8805.763879403441,-4860.724328931167
388,0.058989629916638364,9317.145584214337,-6367.664088382418,-468.70109671858154
389,0.05643555172434134,9400.167055655511,-6578.3894694384435,-934.8342970043104
390,0.03406206137316303,9695.973425755445,-7992.870357097293,-4586.66421978099
391,0.0241622168214235,10763.33439677201,-9555.223555700835,-7139.001873558485
392,0.08456005816767487,8314.44433487748,-4086.441426493737,4369.56439027375
393,0.02886756570695681,11570.260855519691,-10126.88257017185,-7240.125999476169
394,0.06000230167224885,9833.865157094166,-6833.750073481723,-833.519906256839
395,0.039266829878780385,8389.240905767045,-6425.899411828025,-2499.216423949987
396,0.02773857426314308,8035.551267757441,-6648.622554600287,-3874.765128285979
397,0.04700451887008583,11838.225544718613,-9487.99960121432,-4787.547714205738
398,0.03486609491696413,9494.810440289293,-7751.505694441086,-4264.896202744674
399,0.030191681067183396,8069.36603543305,-6559.78198207388,-3540.6138753555406
400,0.06092687767475269,9335.066284764722,-6288.7224010270875,-196.03463355181884
401,0.060257068681220716,8397.924641109053,-5385.071207048018,640.6356610740531
402,0.04008184787713631,8371.334296924175,-6367.241903067359,-2359.0571153537285
403,0.03724095077949485,9117.565413252898,-7255.517874278155,-3531.4227963286703
404,0.04541491962864086,9461.787508863967,-7191.041527431924,-2649.5495645678375
405,0.08351194357918956,7946.061550892111,-3770.464371932633,4580.729985986323
406,0.036113285967751096,9323.316656867604,-7517.652358480049,-3906.32376170494
407,0.04777283072814953,11158.895438988922,-8770.253902581446,-3992.970829766493
408,0.050626227179396466,9821.83436391628,-7290.523004946456,-2227.90028700681
409,0.05041494699156246,10395.489888198335,-7874.742538620212,-2833.2478394639666
410,0.04047088409429023,11467.288963207091,-9443.74475849258,-5396.656349063557
411,0.030522297684417055,8599.981971418349,-7073.8670871974955,-4021.63731875579
412,0.04086439725178437,9760.189454266552,-7716.969591677334,-3630.529866498897
413,0.04256215408729602,10589.347795597867,-8461.240091233067,-4205.024682503464
414,0.04713211788914862,8312.188095228721,-5955.58220077129,-1242.3704118564283
415,0.03847999769922694,10705.264529542203,-8781.264644580855,-4933.264874658162
416,0.061216342538070734,10039.724448814104,-6978.907321910568,-857.2730681034936
417,0.04787977723666259,10347.052041488685,-7953.063179655555,-3165.085455989297
418,0.07352550509371625,10158.973302329527,-6482.698047643715,869.8524617279108
419,0.03914467657241616,10660.877744326419,-8703.64391570561,-4789.176258463995
420,0.0417192880240691,7752.111541699711,-5666.147140496256,-1494.2183380893457
421,0.049485816833968244,11364.163379649759,-8889.872537951347,-3941.2908545545224
422,0.04793452545900578,11560.267421189059,-9163.54114823877,-4370.088602338192
423,0.03717993846180079,9936.011721829898,-8077.014798739859,-4359.02095255978
424,0.04070102059979419,10454.517893486502,-8419.466863496793,-4349.364803517373
425,0.032830791532155956,10373.875143027593,-8732.335566419795,-5449.2564132042
426,0.04688214722699513,10329.6577612431,-7985.550399893343,-3297.3356771938297
427,0.02620118086713319,9352.523482058681,-8042.464438702022,-5422.346351988703
428,0.06322014256235065,10589.25412108018,-7428.246992962647,-1106.232736727583
429,0.044928185636557316,8314.289593589856,-6067.88031176199,-1575.0617481062582
430,0.041645940670242965,11781.545111557884,-9699.248078045735,-5534.654011021439
431,0.05029289140874482,10355.477246263497,-7840.8326758262565,-2811.543534951774
432,0.046589746305588875,8646.742623476915,-6317.255308197471,-1658.2806776385842
433,0.05932528403709725,11090.048326604283,-8123.784124749421,-2191.2557210396953
434,0.03541068245595014,9365.518742183429,-7594.984619385922,-4053.9163737909084
435,0.04026515010674103,10013.505450417713,-8000.247945080662,-3973.7329344065583
436,0.040332629151777155,11277.573937640904,-9260.942480052046,-5227.67956487433
437,0.04497368473675678,8221.316367387666,-5972.632130549828,-1475.263656874149
438,0.04419484212274938,12069.026937756382,-9859.284831618912,-5439.800619343975
439,0.06641394898125696,10867.624627433748,-7546.9271783709,-905.5322802452029
440,0.03529976717416261,9155.582406122092,-7390.594047413962,-3860.6173299977
441,0.045044074075587304,10788.308935800475,-8536.10523202111,-4031.697824462379
442,0.03692204810166544,8059.766918631587,-6213.664513548315,-2521.459703381771
443,0.06819424055454704,9072.632497289469,-5662.920469562117,1156.5035858925858
444,0.058633505197665414,8719.307973337964,-5787.632713454693,75.71780631184811
445,0.041712923197398055,11632.44236834615,-9546.796208476248,-5375.503888736442
446,0.03658890145901594,10291.055047839203,-8461.609974888406,-4802.719828986812
447,0.037406098667943866,8496.590093112492,-6626.285159715299,-2885.6752929209124
448,0.036948338940490544,11195.680685553227,-9348.2637385287,-5653.429844479645
449,0.034696610282811235,10151.461931425109,-8416.631417284547,-4946.970389003423
450,0.022592551396179772,8424.292134101615,-7294.664564292627,-5035.40942467465
451,0.055103646109017745,12062.85486959884,-9307.672564147952,-3797.307953246178
452,0.04545813851947855,10502.97877680519,-8230.071850831262,-3684.2579988834077
453,0.05556310560782052,10790.978264083788,-8012.822983692762,-2456.5124229107096
454,0.039162632673711784,9907.292991419325,-7949.161357733736,-4032.898090362557
455,0.050934027467583576,10620.222909621993,-8073.521536242813,-2980.118789484456
456,0.023602382525126586,10582.954079690136,-9402.834953433807,-7042.596700921149
457,0.03503527990940469,10474.837195343338,-8723.073199873103,-5219.545208932634
458,0.030290423047418358,11700.854385255197,-10186.333232884279,-7157.290928142444
459,0.03776040663134239,10918.339044539556,-9030.318712972436,-5254.278049838197
460,0.04555827912646393,9091.814502509147,-6813.900546185951,-2258.0726335395575
461,0.07639024432490871,9564.572552522592,-5745.060336277156,1893.9640962137146
462,0.04781147502318106,7418.148173594027,-5027.574422434974,-246.42692011686813
463,0.038728406558998785,8568.895247405151,-6632.474919455211,-2759.6342635553337
464,0.0562185350125084,10585.40268546957,-7774.475934844149,-2152.6224335933093
465,0.060889024357962285,7703.807733429816,-4659.356515531702,1429.545920264527
466,0.034923415454859,9087.414295418532,-7341.243522675582,-3848.901977189682
467,0.038621633720449466,8538.614397331497,-6607.532711309024,-2745.369339264077
468,0.04626187959178196,10373.26184044726,-8060.1678608581615,-3433.979901679965
469,0.01984184438968839,8117.542638982231,-7125.450419497812,-5141.265980528973
470,0.030057849255431535,9022.881713421459,-7519.989250649882,-4514.204325106729
471,0.05600560090086404,8790.281117999375,-5990.001072956173,-389.44098286976987
472,0.03476828453607084,9705.19952112822,-7966.785294324677,-4489.956840717594
473,0.048360318446594164,11178.012606941596,-8759.996684611888,-3923.964839952472
474,0.03923455738998172,8991.933463549558,-7030.205594050472,-3106.7498550523005
475,0.036592087452042676,13319.127912755996,-11489.523540153861,-7830.314794949594
476,0.04951369602948574,11368.65593370075,-8892.971132226463,-3941.6015292778875
477,0.0446828293331798,10270.174843271756,-8036.033376612766,-3567.7504432947862
478,0.04204399705903228,9754.052081915255,-7651.852228963641,-3447.452523060413
479,0.028231119832994978,9319.365044724469,-7907.80905307472,-5084.697069775222
480,0.07767840873641063,7800.772958100599,-3916.8525212800673,3850.988352360995
481,0.04949892262935407,8025.921768807915,-5550.9756373402115,-601.083374404805
482,0.04321873274149368,9398.166808851958,-7237.230171777274,-2915.3568976279057
483,0.08176137703517483,9066.225474557246,-4978.156622798505,3197.981080718979
484,0.03174445554138927,8003.881798116993,-6416.65902104753,-3242.2134669086026
485,0.0578420412210896,10063.19170315484,-7171.08964210036,-1386.8855199913996
486,0.035975322451548664,7585.7137777904545,-5786.947655213022,-2189.4154100581554
487,0.05596741628298574,10726.86396602332,-7928.493151874033,-2331.75152357546
488,0.0392764746699612,12100.310350030915,-10136.486616532855,-6208.839149536735
489,0.04388514378477737,8486.50242104963,-6292.245231810762,-1903.7308533330252
490,0.047689154242455345,9706.469398120302,-7322.011685997535,-2553.096261752
491,0.04732397282455736,11004.888797785046,-8638.690156557179,-3906.292874101442
492,0.03159986021172756,9738.422863457392,-8158.429852871014,-4998.443831698258
493,0.052349664281635455,9296.869149399805,-6679.385935318032,-1444.4195071544864
494,0.05238570364641504,10634.48655434245,-8015.201372021697,-2776.6310073801933
495,0.01888946255439805,10493.86362240108,-9549.390494681178,-7660.444239241373
496,0.05431546021281619,9122.89193281281,-6407.1189221720015,-975.5729008903818
497,0.057885998833491215,9732.54437278647,-6838.244431111909,-1049.6445477627876
498,0.025915570478552752,10072.97533061406,-8777.196806686421,-6185.6397588311465
499,0.04916226906475529,10383.930358745114,-7925.8169055073495,-3009.5899990318203
500,0.0508830451424096,8601.984528735178,-6057.832271614698,-969.5277573737385
501,0.03823099240966954,9529.508333802347,-7617.95871331887,-3794.8594723519163
502,0.056027224913556495,10088.18234593954,-7286.821100261715,-1684.0986089060661
503,0.038017655929202476,11456.021668475563,-9555.13887201544,-5753.373279095192
504,0.05243001968042904,10586.741341911573,-7965.240357890121,-2722.2383898472162
505,0.04592968939114428,10985.286918332484,-8688.80244877527,-4095.8335096608416
506,0.022843344051988623,10114.57224583843,-8972.405043239,-6688.070638040136
507,0.0698875448682621,9808.347365804506,-6313.970122391402,674.7843644348086
508,0.03438547880219289,10060.005624720576,-8340.731684610932,-4902.183804391641
509,0.02071283781947386,9672.647250013906,-8637.005359040213,-6565.721577092827
510,0.04019081234365984,11298.165512987325,-9288.624895804332,-5269.543661438349
511,0.057804019648507676,12128.259621259494,-9238.05863883411,-3457.6566739833434
512,0.029517199078455292,9991.038592334191,-8515.178638411426,-5563.458730565897
513,0.03974414746767607,9238.52907356154,-7251.321700177737,-3276.906953410129
514,0.04572649197537615,9637.693441834828,-7351.36884306602,-2778.7196455284056
515,0.04098982421684738,8792.683283813934,-6743.192072971566,-2644.2096512868275
516,0.04853450725167363,8344.102082745641,-5917.376720161959,-1063.9259949945972
517,0.07796505003927834,8588.701932315089,-4690.449430351172,3106.055573576661
518,0.06100323769310734,10806.584025769276,-7756.42214111391,-1656.0983718031748
519,0.06447190492851007,8438.727019793398,-5215.131773367894,1232.0587194831132
520,0.05029143618210341,9038.616670875992,-6524.044861770822,-1494.90124356048
521,0.021753110821570942,9671.586468738555,-8583.930927660007,-6408.619845502913
522,0.06125134143119482,9487.6894182188,-6425.12234665906,-299.98820353957854
523,0.03747881095579331,8106.645758466961,-6232.705210677295,-2484.8241150979648
524,0.07230227829828095,9035.712725261477,-5420.59881034743,1809.629019480666
525,0.05334060418808306,9147.135725499204,-6480.105516095051,-1146.0450972867438
526,0.03165539116842453,11813.582660871878,-10230.813102450651,-7065.273985608199
527,0.027507354434479936,9285.356844465181,-7909.9891227411845,-5159.2536792931905
528,0.040366146939554426,7957.7403512822275,-5939.4330043045065,-1902.8183103490637
529,0.04877891707082327,9746.756468068825,-7307.8106145276615,-2429.9189074453343
530,0.039923113689440015,7859.213838458047,-5863.058153986046,-1870.7467850420444
531,0.031018314537863745,8101.109805930893,-6550.194079037707,-3448.3626252513313
532,0.02964037883017312,10292.068436982217,-8810.049495473562,-5846.011612456249
533,0.038765531551391064,9355.210322005107,-7416.933744435553,-3540.3805892964474
534,0.05579778600688101,10582.570802839451,-7792.6815024954,-2212.9029018072997
535,0.02925313288861986,9832.84627191152,-8370.189627480526,-5444.876338618541
536,0.037255243718220754,10873.101836688638,-9010.339650777601,-5284.815278955525
537,0.03998434823994401,9537.726807104336,-7538.509395107136,-3540.0745711127347
538,0.022582707103179445,10959.417524682853,-9830.28216952388,-7572.011459205936
539,0.0478725384720704,8529.10285940778,-6135.475935804259,-1348.2220885972192
540,0.05707976605765097,9301.330714962602,-6447.342412080054,-739.365806314956
541,0.06741254117802598,8046.888881681272,-4676.261822779974,2064.9922950226246
542,0.04124463389316446,10284.159566635884,-8221.927871977661,-4097.464482661215
543,0.06447430808509935,11326.390381434441,-8102.674977179473,-1655.2441686695383
544,0.054666932763975495,6978.4761057450705,-4245.129467546296,1221.5638088512533
545,0.06221892580311916,8945.993610053752,-5835.047319897794,386.8452604141221
546,0.06131887597161878,10156.150977801382,-7090.207179220443,-958.3195820585661
547,0.025559786676403462,9699.224084176574,-8421.234750356401,-5865.256082716055
548,0.05136335423265592,11139.978404012985,-8571.81069238019,-3435.475269114597
549,0.03610784405222489,11115.697853772666,-9310.305651161421,-5699.521245938933
550,0.06292811244823326,11117.776583571786,-7971.3709611601225,-1678.5597163367966
551,0.03683887222107174,11534.716303740792,-9692.772692687206,-6008.885470580031
552,0.03665552069406175,10192.12830761313,-8359.352272910042,-4693.800203503867
